year,state,district,crop,season,soil_type,irrigation,seed_variety,area,rainfall,temperature,fertilizer,pesticide,production,yield
2021,Odisha,Cuttack,Rice,Zaid,Deltaic Alluvial,Canal,Hybrid,1.34,52.0,22.945,2342136.925,4996.15,15482.5,3855.0
2021,Odisha,Cuttack,Sugarcane,Kharif,Deltaic Alluvial,Canal,Hybrid,1.14,1116.0,22.945,2342136.925,4996.15,15482.5,104627.0
2021,Odisha,Cuttack,Sugarcane,Rabi,Deltaic Alluvial,Lift,HYV,3.36,220.0,22.945,2342136.925,4996.15,15482.5,98331.0
2021,Odisha,Cuttack,Turmeric,Kharif,Deltaic Alluvial,Lift,HYV,1.42,1084.0,22.945,2342136.925,4996.15,15482.5,5731.0
2021,Odisha,Cuttack,Turmeric,Rabi,Deltaic Alluvial,Canal,Hybrid,2.51,197.0,22.945,2342136.925,4996.15,15482.5,3557.0
2021,Odisha,Cuttack,Wheat,Kharif,Alluvial,Canal,HYV,1.58,804.0,22.945,2342136.925,4996.15,15482.5,2867.0
2021,Odisha,Cuttack,Wheat,Rabi,Deltaic Alluvial,Canal,HYV,1.63,50.0,22.945,2342136.925,4996.15,15482.5,3300.0
2021,Odisha,Cuttack,Wheat,Zaid,Alluvial,Canal,HYV,3.05,88.0,22.945,2342136.925,4996.15,15482.5,3988.0
2021,Odisha,Deogarh,Cotton,Kharif,Lateritic,Tubewell,Local,0.89,979.0,22.945,2342136.925,4996.15,15482.5,1573.0
2021,Odisha,Deogarh,Cotton,Rabi,Red Soil,Tubewell,Local,3.81,159.0,22.945,2342136.925,4996.15,15482.5,2029.0
2021,Odisha,Deogarh,Groundnut,Kharif,Lateritic,Lift,Local,1.83,896.0,22.945,2342136.925,4996.15,15482.5,1955.0
2021,Odisha,Deogarh,Groundnut,Rabi,Lateritic,Tubewell,Hybrid,3.66,79.0,22.945,2342136.925,4996.15,15482.5,2580.0
2021,Odisha,Deogarh,Groundnut,Zaid,Red Soil,Tubewell,Local,1.3,133.0,22.945,2342136.925,4996.15,15482.5,2829.0
2021,Odisha,Deogarh,Maize,Kharif,Lateritic,Lift,Local,3.96,1319.0,22.945,2342136.925,4996.15,15482.5,4211.0
2021,Odisha,Deogarh,Maize,Rabi,Lateritic,Lift,Hybrid,1.5,286.0,22.945,2342136.925,4996.15,15482.5,4428.0
2021,Odisha,Deogarh,Maize,Zaid,Red Soil,Tubewell,Local,4.82,58.0,22.945,2342136.925,4996.15,15482.5,3830.0
2021,Odisha,Deogarh,Mung,Kharif,Lateritic,Lift,Local,3.5,917.0,22.945,2342136.925,4996.15,15482.5,1357.0
2021,Odisha,Deogarh,Mung,Rabi,Lateritic,Tubewell,Local,3.21,117.0,22.945,2342136.925,4996.15,15482.5,926.0
2021,Odisha,Deogarh,Mung,Zaid,Red Soil,Tubewell,Hybrid,0.74,112.0,22.945,2342136.925,4996.15,15482.5,625.0
2021,Odisha,Deogarh,Rice,Kharif,Lateritic,Lift,Local,3.12,1214.0,22.945,2342136.925,4996.15,15482.5,4362.0
2021,Odisha,Deogarh,Rice,Zaid,Red Soil,Lift,Hybrid,0.76,275.0,22.945,2342136.925,4996.15,15482.5,2941.0
2021,Odisha,Deogarh,Sugarcane,Kharif,Lateritic,Lift,Local,1.06,1070.0,22.945,2342136.925,4996.15,15482.5,68019.0
2021,Odisha,Deogarh,Sugarcane,Rabi,Lateritic,Tubewell,Hybrid,2.74,242.0,22.945,2342136.925,4996.15,15482.5,82709.0
2021,Odisha,Deogarh,Turmeric,Kharif,Red Soil,Tubewell,Hybrid,4.61,1119.0,22.945,2342136.925,4996.15,15482.5,6457.0
2021,Odisha,Deogarh,Turmeric,Rabi,Lateritic,Tubewell,Hybrid,3.45,300.0,22.945,2342136.925,4996.15,15482.5,6223.0
2021,Odisha,Deogarh,Wheat,Kharif,Lateritic,Lift,Hybrid,4.49,1132.0,22.945,2342136.925,4996.15,15482.5,4545.0
2021,Odisha,Deogarh,Wheat,Rabi,Red Soil,Tubewell,Local,4.05,298.0,22.945,2342136.925,4996.15,15482.5,2702.0
2021,Odisha,Deogarh,Wheat,Zaid,Red Soil,Tubewell,Hybrid,1.22,138.0,22.945,2342136.925,4996.15,15482.5,3490.0
2021,Odisha,Dhenkanal,Cotton,Kharif,Lateritic,Canal,Local,3.82,1165.0,22.945,2342136.925,4996.15,15482.5,1578.0
2021,Odisha,Dhenkanal,Cotton,Rabi,Mixed Red & Yellow,Lift,Hybrid,4.86,120.0,22.945,2342136.925,4996.15,15482.5,1509.0
2021,Odisha,Dhenkanal,Groundnut,Kharif,Lateritic,Lift,Hybrid,4.23,1392.0,22.945,2342136.925,4996.15,15482.5,2084.0
2021,Odisha,Dhenkanal,Groundnut,Rabi,Lateritic,Canal,Local,0.57,288.0,22.945,2342136.925,4996.15,15482.5,2015.0
2021,Odisha,Dhenkanal,Groundnut,Zaid,Mixed Red & Yellow,Lift,Hybrid,3.05,299.0,22.945,2342136.925,4996.15,15482.5,2583.0
2021,Odisha,Dhenkanal,Maize,Kharif,Lateritic,Canal,Hybrid,2.71,973.0,22.945,2342136.925,4996.15,15482.5,3035.0
2021,Odisha,Dhenkanal,Maize,Rabi,Mixed Red & Yellow,Canal,Hybrid,3.87,167.0,22.945,2342136.925,4996.15,15482.5,3196.0
2021,Odisha,Dhenkanal,Maize,Zaid,Lateritic,Lift,Local,4.94,266.0,22.945,2342136.925,4996.15,15482.5,3321.0
2021,Odisha,Dhenkanal,Mung,Kharif,Mixed Red & Yellow,Lift,Local,1.91,1014.0,22.945,2342136.925,4996.15,15482.5,894.0
2021,Odisha,Dhenkanal,Mung,Rabi,Mixed Red & Yellow,Canal,Hybrid,3.77,242.0,22.945,2342136.925,4996.15,15482.5,1352.0
2021,Odisha,Dhenkanal,Mung,Zaid,Lateritic,Lift,Local,1.18,213.0,22.945,2342136.925,4996.15,15482.5,836.0
2021,Odisha,Dhenkanal,Rice,Kharif,Mixed Red & Yellow,Canal,Hybrid,4.33,825.0,22.945,2342136.925,4996.15,15482.5,2274.0
2021,Odisha,Dhenkanal,Rice,Rabi,Mixed Red & Yellow,Canal,Local,0.53,240.0,22.945,2342136.925,4996.15,15482.5,2499.0
2021,Odisha,Dhenkanal,Rice,Zaid,Lateritic,Lift,Hybrid,4.3,139.0,22.945,2342136.925,4996.15,15482.5,3201.0
2021,Odisha,Dhenkanal,Sugarcane,Kharif,Mixed Red & Yellow,Canal,Local,0.95,1304.0,22.945,2342136.925,4996.15,15482.5,91212.0
2021,Odisha,Dhenkanal,Sugarcane,Rabi,Mixed Red & Yellow,Canal,Local,1.16,269.0,22.945,2342136.925,4996.15,15482.5,99176.0
2021,Odisha,Dhenkanal,Turmeric,Kharif,Mixed Red & Yellow,Canal,Hybrid,1.51,1094.0,22.945,2342136.925,4996.15,15482.5,5328.0
2021,Odisha,Dhenkanal,Turmeric,Rabi,Lateritic,Lift,Hybrid,0.79,200.0,22.945,2342136.925,4996.15,15482.5,6532.0
2021,Odisha,Dhenkanal,Wheat,Kharif,Lateritic,Lift,Local,4.69,956.0,22.945,2342136.925,4996.15,15482.5,3074.0
2021,Odisha,Dhenkanal,Wheat,Rabi,Lateritic,Lift,Local,4.8,163.0,22.945,2342136.925,4996.15,15482.5,3656.0
2021,Odisha,Dhenkanal,Wheat,Zaid,Mixed Red & Yellow,Canal,Local,4.35,209.0,22.945,2342136.925,4996.15,15482.5,2867.0
2021,Odisha,Gajapati,Cotton,Kharif,Red Soil,Lift,Local,1.51,922.0,22.945,2342136.925,4996.15,15482.5,1336.0
2021,Odisha,Gajapati,Cotton,Rabi,Lateritic,Lift,Local,3.01,264.0,22.945,2342136.925,4996.15,15482.5,1010.0
2021,Odisha,Gajapati,Groundnut,Kharif,Lateritic,None,Local,4.64,919.0,22.945,2342136.925,4996.15,15482.5,2054.0
2021,Odisha,Gajapati,Groundnut,Rabi,Red Soil,None,Local,2.73,260.0,22.945,2342136.925,4996.15,15482.5,2612.0
2021,Odisha,Gajapati,Groundnut,Zaid,Red Soil,Lift,Local,4.01,211.0,22.945,2342136.925,4996.15,15482.5,1396.0
2021,Odisha,Gajapati,Maize,Kharif,Lateritic,Lift,Local,3.45,990.0,22.945,2342136.925,4996.15,15482.5,3361.0
2021,Odisha,Gajapati,Maize,Rabi,Lateritic,Lift,Local,3.69,206.0,22.945,2342136.925,4996.15,15482.5,3426.0
2021,Odisha,Gajapati,Maize,Zaid,Lateritic,Lift,Local,4.21,86.0,22.945,2342136.925,4996.15,15482.5,2876.0
2021,Odisha,Gajapati,Mung,Kharif,Red Soil,Lift,Local,3.58,852.0,22.945,2342136.925,4996.15,15482.5,1047.0
2021,Odisha,Gajapati,Mung,Rabi,Lateritic,Lift,Local,3.12,300.0,22.945,2342136.925,4996.15,15482.5,972.0
2021,Odisha,Gajapati,Mung,Zaid,Red Soil,None,Local,4.65,69.0,22.945,2342136.925,4996.15,15482.5,1051.0
2021,Odisha,Gajapati,Rice,Kharif,Red Soil,None,Local,2.32,818.0,22.945,2342136.925,4996.15,15482.5,4246.0
2021,Odisha,Gajapati,Rice,Zaid,Lateritic,None,Local,1.32,274.0,22.945,2342136.925,4996.15,15482.5,2470.0
2021,Odisha,Gajapati,Sugarcane,Kharif,Lateritic,None,Local,1.12,857.0,22.945,2342136.925,4996.15,15482.5,89578.0
2021,Odisha,Gajapati,Sugarcane,Rabi,Red Soil,None,Local,4.75,57.0,22.945,2342136.925,4996.15,15482.5,55020.0
2021,Odisha,Gajapati,Turmeric,Kharif,Red Soil,Lift,Local,2.61,932.0,22.945,2342136.925,4996.15,15482.5,7868.0
2021,Odisha,Gajapati,Turmeric,Rabi,Red Soil,None,Local,2.67,187.0,22.945,2342136.925,4996.15,15482.5,4780.0
2021,Odisha,Gajapati,Wheat,Kharif,Lateritic,Lift,Local,4.94,863.0,22.945,2342136.925,4996.15,15482.5,2040.0
2021,Odisha,Gajapati,Wheat,Rabi,Lateritic,None,Local,2.51,209.0,22.945,2342136.925,4996.15,15482.5,5328.0
2021,Odisha,Gajapati,Wheat,Zaid,Lateritic,Lift,Local,0.9,290.0,22.945,2342136.925,4996.15,15482.5,3734.0
2021,Odisha,Ganjam,Cotton,Kharif,Saline,Canal,HYV,0.61,909.0,22.945,2342136.925,4996.15,15482.5,1613.0
2021,Odisha,Ganjam,Cotton,Rabi,Alluvial,Drip,HYV,1.92,87.0,22.945,2342136.925,4996.15,15482.5,1333.0
2021,Odisha,Ganjam,Groundnut,Kharif,Saline,Canal,HYV,4.32,1173.0,22.945,2342136.925,4996.15,15482.5,2529.0
2021,Odisha,Ganjam,Groundnut,Rabi,Alluvial,Canal,Hybrid,0.75,154.0,22.945,2342136.925,4996.15,15482.5,2417.0
2021,Odisha,Ganjam,Groundnut,Zaid,Alluvial,Canal,HYV,0.83,52.0,22.945,2342136.925,4996.15,15482.5,2469.0
2021,Odisha,Ganjam,Maize,Kharif,Saline,Canal,HYV,2.59,832.0,22.945,2342136.925,4996.15,15482.5,5117.0
2021,Odisha,Ganjam,Maize,Rabi,Saline,Drip,Hybrid,1.66,99.0,22.945,2342136.925,4996.15,15482.5,4164.0
2021,Odisha,Ganjam,Maize,Zaid,Alluvial,Drip,Hybrid,4.84,261.0,22.945,2342136.925,4996.15,15482.5,3720.0
2021,Odisha,Ganjam,Mung,Kharif,Saline,Canal,Hybrid,0.71,1464.0,22.945,2342136.925,4996.15,15482.5,1250.0
2021,Odisha,Ganjam,Mung,Rabi,Alluvial,Drip,HYV,1.77,241.0,22.945,2342136.925,4996.15,15482.5,950.0
2021,Odisha,Ganjam,Mung,Zaid,Saline,Canal,HYV,1.12,124.0,22.945,2342136.925,4996.15,15482.5,1012.0
2021,Odisha,Ganjam,Rice,Kharif,Saline,Drip,Hybrid,4.27,1229.0,22.945,2342136.925,4996.15,15482.5,2617.0
2021,Odisha,Ganjam,Rice,Zaid,Saline,Canal,HYV,4.09,222.0,22.945,2342136.925,4996.15,15482.5,2788.0
2021,Odisha,Ganjam,Sugarcane,Kharif,Saline,Canal,Hybrid,2.2,1363.0,22.945,2342136.925,4996.15,15482.5,69284.0
2021,Odisha,Ganjam,Sugarcane,Rabi,Alluvial,Drip,HYV,3.71,220.0,22.945,2342136.925,4996.15,15482.5,75936.0
2021,Odisha,Ganjam,Turmeric,Kharif,Saline,Canal,HYV,1.89,803.0,22.945,2342136.925,4996.15,15482.5,4561.0
2021,Odisha,Ganjam,Turmeric,Rabi,Saline,Canal,HYV,4.46,177.0,22.945,2342136.925,4996.15,15482.5,4925.0
2021,Odisha,Ganjam,Wheat,Kharif,Alluvial,Drip,Hybrid,0.67,1416.0,22.945,2342136.925,4996.15,15482.5,3214.0
2021,Odisha,Ganjam,Wheat,Rabi,Saline,Canal,HYV,1.67,55.0,22.945,2342136.925,4996.15,15482.5,3904.0
2021,Odisha,Ganjam,Wheat,Zaid,Saline,Drip,Hybrid,3.57,208.0,22.945,2342136.925,4996.15,15482.5,2679.0
2021,Odisha,Jagatsinghpur,Cotton,Kharif,Saline,Lift,Local,2.88,1261.0,22.945,2342136.925,4996.15,15482.5,1647.0
2021,Odisha,Jagatsinghpur,Cotton,Rabi,Alluvial,Lift,Hybrid,2.52,84.0,22.945,2342136.925,4996.15,15482.5,1409.0
2021,Odisha,Jagatsinghpur,Groundnut,Kharif,Alluvial,Lift,Local,2.57,1312.0,22.945,2342136.925,4996.15,15482.5,1891.0
2021,Odisha,Jagatsinghpur,Groundnut,Rabi,Saline,Lift,Local,2.23,216.0,22.945,2342136.925,4996.15,15482.5,2327.0
2021,Odisha,Jagatsinghpur,Groundnut,Zaid,Alluvial,Canal,Local,3.49,75.0,22.945,2342136.925,4996.15,15482.5,1977.0
2021,Odisha,Jagatsinghpur,Maize,Kharif,Saline,Canal,Hybrid,3.97,1304.0,22.945,2342136.925,4996.15,15482.5,4206.0
2021,Odisha,Jagatsinghpur,Maize,Rabi,Saline,Canal,Hybrid,1.55,194.0,22.945,2342136.925,4996.15,15482.5,3808.0
2021,Odisha,Jagatsinghpur,Maize,Zaid,Alluvial,Canal,Hybrid,2.13,268.0,22.945,2342136.925,4996.15,15482.5,3742.0
2021,Odisha,Jagatsinghpur,Mung,Kharif,Alluvial,Canal,Hybrid,4.9,990.0,22.945,2342136.925,4996.15,15482.5,1021.0
2021,Odisha,Jagatsinghpur,Mung,Rabi,Saline,Lift,Local,4.28,133.0,22.945,2342136.925,4996.15,15482.5,880.0
2021,Odisha,Jagatsinghpur,Mung,Zaid,Saline,Lift,Hybrid,0.72,135.0,22.945,2342136.925,4996.15,15482.5,1031.0
2021,Odisha,Jagatsinghpur,Rice,Kharif,Alluvial,Lift,Hybrid,2.71,1399.0,22.945,2342136.925,4996.15,15482.5,3315.0
2021,Odisha,Jagatsinghpur,Rice,Zaid,Saline,Lift,Hybrid,1.61,240.0,22.945,2342136.925,4996.15,15482.5,2734.0
2021,Odisha,Jagatsinghpur,Sugarcane,Kharif,Alluvial,Lift,Local,4.52,947.0,22.945,2342136.925,4996.15,15482.5,68572.0
2021,Odisha,Jagatsinghpur,Sugarcane,Rabi,Alluvial,Lift,Local,1.43,236.0,22.945,2342136.925,4996.15,15482.5,93542.0
2021,Odisha,Jagatsinghpur,Turmeric,Kharif,Alluvial,Lift,Local,2.38,1418.0,22.945,2342136.925,4996.15,15482.5,4264.0
2021,Odisha,Jagatsinghpur,Turmeric,Rabi,Saline,Lift,Hybrid,2.44,171.0,22.945,2342136.925,4996.15,15482.5,6007.0
2021,Odisha,Jagatsinghpur,Wheat,Kharif,Alluvial,Lift,Hybrid,1.52,957.0,22.945,2342136.925,4996.15,15482.5,2161.0
2021,Odisha,Jagatsinghpur,Wheat,Rabi,Saline,Canal,Hybrid,3.91,144.0,22.945,2342136.925,4996.15,15482.5,4474.0
2021,Odisha,Jagatsinghpur,Wheat,Zaid,Saline,Canal,Local,2.61,66.0,22.945,2342136.925,4996.15,15482.5,2661.0
2021,Odisha,Jajpur,Cotton,Kharif,Alluvial,Canal,Hybrid,2.19,1235.0,22.945,2342136.925,4996.15,15482.5,1765.0
2021,Odisha,Jajpur,Cotton,Rabi,Alluvial,Canal,Hybrid,3.13,97.0,22.945,2342136.925,4996.15,15482.5,1873.0
2021,Odisha,Jajpur,Groundnut,Kharif,Alluvial,Tubewell,Hybrid,4.3,1212.0,22.945,2342136.925,4996.15,15482.5,2323.0
2021,Odisha,Jajpur,Groundnut,Rabi,Alluvial,Canal,Hybrid,1.43,95.0,22.945,2342136.925,4996.15,15482.5,1874.0
2021,Odisha,Jajpur,Groundnut,Zaid,Alluvial,Canal,Hybrid,0.96,263.0,22.945,2342136.925,4996.15,15482.5,2678.0
2021,Odisha,Jajpur,Maize,Kharif,Alluvial,Canal,Hybrid,1.67,826.0,22.945,2342136.925,4996.15,15482.5,3434.0
2021,Odisha,Jajpur,Maize,Rabi,Alluvial,Tubewell,Hybrid,1.4,71.0,22.945,2342136.925,4996.15,15482.5,4374.0
2021,Odisha,Jajpur,Maize,Zaid,Alluvial,Tubewell,Hybrid,4.78,130.0,22.945,2342136.925,4996.15,15482.5,3586.0
2021,Odisha,Jajpur,Mung,Kharif,Alluvial,Tubewell,Hybrid,4.49,923.0,22.945,2342136.925,4996.15,15482.5,1075.0
2021,Odisha,Jajpur,Mung,Rabi,Alluvial,Tubewell,Hybrid,1.24,90.0,22.945,2342136.925,4996.15,15482.5,1206.0
2021,Odisha,Jajpur,Mung,Zaid,Alluvial,Canal,Hybrid,1.8,153.0,22.945,2342136.925,4996.15,15482.5,1145.0
2021,Odisha,Jajpur,Rice,Kharif,Alluvial,Tubewell,Hybrid,4.53,1069.0,22.945,2342136.925,4996.15,15482.5,4785.0
2021,Odisha,Jajpur,Rice,Zaid,Alluvial,Tubewell,Hybrid,3.56,227.0,22.945,2342136.925,4996.15,15482.5,2934.0
2021,Odisha,Jajpur,Sugarcane,Kharif,Alluvial,Tubewell,Hybrid,2.36,1382.0,22.945,2342136.925,4996.15,15482.5,92488.0
2021,Odisha,Jajpur,Sugarcane,Rabi,Alluvial,Tubewell,Hybrid,4.99,97.0,22.945,2342136.925,4996.15,15482.5,103838.0
2021,Odisha,Jajpur,Turmeric,Kharif,Alluvial,Canal,Hybrid,4.23,1359.0,22.945,2342136.925,4996.15,15482.5,4392.0
2021,Odisha,Jajpur,Turmeric,Rabi,Alluvial,Tubewell,Hybrid,2.59,54.0,22.945,2342136.925,4996.15,15482.5,5647.0
2021,Odisha,Jajpur,Wheat,Kharif,Alluvial,Tubewell,Hybrid,2.53,1312.0,22.945,2342136.925,4996.15,15482.5,4138.0
2021,Odisha,Jajpur,Wheat,Rabi,Alluvial,Canal,Hybrid,3.7,90.0,22.945,2342136.925,4996.15,15482.5,3351.0
2021,Odisha,Jajpur,Wheat,Zaid,Alluvial,Tubewell,Hybrid,3.67,262.0,22.945,2342136.925,4996.15,15482.5,3634.0
2021,Odisha,Jharsuguda,Cotton,Kharif,Red Soil,Canal,Local,4.17,1307.0,22.945,2342136.925,4996.15,15482.5,1400.0
2021,Odisha,Jharsuguda,Cotton,Rabi,Red Soil,Tubewell,Hybrid,1.26,220.0,22.945,2342136.925,4996.15,15482.5,1167.0
2021,Odisha,Jharsuguda,Groundnut,Kharif,Black Soil,Tubewell,Hybrid,4.53,1196.0,22.945,2342136.925,4996.15,15482.5,2103.0
2021,Odisha,Jharsuguda,Groundnut,Rabi,Red Soil,Canal,Hybrid,0.71,194.0,22.945,2342136.925,4996.15,15482.5,3084.0
2021,Odisha,Jharsuguda,Groundnut,Zaid,Black Soil,Canal,Local,4.24,165.0,22.945,2342136.925,4996.15,15482.5,2320.0
2021,Odisha,Jharsuguda,Maize,Kharif,Black Soil,Tubewell,Local,4.63,1029.0,22.945,2342136.925,4996.15,15482.5,3654.0
2021,Odisha,Jharsuguda,Maize,Rabi,Black Soil,Canal,Local,3.03,160.0,22.945,2342136.925,4996.15,15482.5,2603.0
2021,Odisha,Jharsuguda,Maize,Zaid,Red Soil,Tubewell,Hybrid,1.5,239.0,22.945,2342136.925,4996.15,15482.5,5043.0
2021,Odisha,Jharsuguda,Mung,Kharif,Red Soil,Canal,Local,2.54,1459.0,22.945,2342136.925,4996.15,15482.5,791.0
2021,Odisha,Jharsuguda,Mung,Rabi,Black Soil,Tubewell,Hybrid,3.15,241.0,22.945,2342136.925,4996.15,15482.5,892.0
2021,Odisha,Jharsuguda,Mung,Zaid,Red Soil,Tubewell,Local,2.54,269.0,22.945,2342136.925,4996.15,15482.5,884.0
2021,Odisha,Jharsuguda,Rice,Kharif,Black Soil,Canal,Hybrid,4.66,840.0,22.945,2342136.925,4996.15,15482.5,4106.0
2021,Odisha,Jharsuguda,Rice,Zaid,Black Soil,Tubewell,Hybrid,3.12,155.0,22.945,2342136.925,4996.15,15482.5,2886.0
2021,Odisha,Jharsuguda,Sugarcane,Kharif,Red Soil,Tubewell,Hybrid,0.71,879.0,22.945,2342136.925,4996.15,15482.5,73600.0
2021,Odisha,Jharsuguda,Sugarcane,Rabi,Black Soil,Tubewell,Hybrid,3.29,188.0,22.945,2342136.925,4996.15,15482.5,72840.0
2021,Odisha,Jharsuguda,Turmeric,Kharif,Black Soil,Canal,Local,1.51,1156.0,22.945,2342136.925,4996.15,15482.5,8005.0
2021,Odisha,Jharsuguda,Turmeric,Rabi,Black Soil,Canal,Local,1.28,112.0,22.945,2342136.925,4996.15,15482.5,5458.0
2021,Odisha,Jharsuguda,Wheat,Kharif,Red Soil,Tubewell,Hybrid,0.77,1430.0,22.945,2342136.925,4996.15,15482.5,3946.0
2021,Odisha,Jharsuguda,Wheat,Rabi,Red Soil,Canal,Hybrid,3.64,204.0,22.945,2342136.925,4996.15,15482.5,3499.0
2021,Odisha,Jharsuguda,Wheat,Zaid,Red Soil,Tubewell,Hybrid,3.65,176.0,22.945,2342136.925,4996.15,15482.5,4433.0
2021,Odisha,Kalahandi,Cotton,Kharif,Red Soil,Canal,Local,1.54,1233.0,22.945,2342136.925,4996.15,15482.5,1071.0
2021,Odisha,Kalahandi,Cotton,Rabi,Lateritic,Lift,Local,1.18,211.0,22.945,2342136.925,4996.15,15482.5,1465.0
2021,Odisha,Kalahandi,Groundnut,Kharif,Red Soil,Canal,Local,4.58,1429.0,22.945,2342136.925,4996.15,15482.5,2053.0
2021,Odisha,Kalahandi,Groundnut,Rabi,Lateritic,Canal,Hybrid,1.14,152.0,22.945,2342136.925,4996.15,15482.5,2708.0
2021,Odisha,Kalahandi,Groundnut,Zaid,Lateritic,Canal,Hybrid,2.57,121.0,22.945,2342136.925,4996.15,15482.5,2804.0
2021,Odisha,Kalahandi,Maize,Kharif,Lateritic,Lift,Local,3.57,1214.0,22.945,2342136.925,4996.15,15482.5,3870.0
2021,Odisha,Kalahandi,Maize,Rabi,Red Soil,Lift,Local,4.03,243.0,22.945,2342136.925,4996.15,15482.5,5056.0
2021,Odisha,Kalahandi,Maize,Zaid,Lateritic,Lift,Hybrid,1.83,285.0,22.945,2342136.925,4996.15,15482.5,3325.0
2021,Odisha,Kalahandi,Mung,Kharif,Red Soil,Lift,Local,2.23,1074.0,22.945,2342136.925,4996.15,15482.5,1086.0
2021,Odisha,Kalahandi,Mung,Rabi,Red Soil,Lift,Local,2.04,75.0,22.945,2342136.925,4996.15,15482.5,1054.0
2021,Odisha,Kalahandi,Mung,Zaid,Red Soil,Canal,Hybrid,2.28,108.0,22.945,2342136.925,4996.15,15482.5,907.0
2021,Odisha,Kalahandi,Rice,Kharif,Red Soil,Canal,Hybrid,1.19,1467.0,22.945,2342136.925,4996.15,15482.5,3493.0
2021,Odisha,Kalahandi,Rice,Zaid,Red Soil,Lift,Local,3.28,136.0,22.945,2342136.925,4996.15,15482.5,3527.0
2021,Odisha,Kalahandi,Sugarcane,Kharif,Lateritic,Canal,Hybrid,0.96,826.0,22.945,2342136.925,4996.15,15482.5,92232.0
2021,Odisha,Kalahandi,Sugarcane,Rabi,Red Soil,Lift,Local,2.52,56.0,22.945,2342136.925,4996.15,15482.5,73003.0
2021,Odisha,Kalahandi,Turmeric,Kharif,Lateritic,Canal,Hybrid,3.84,1075.0,22.945,2342136.925,4996.15,15482.5,5049.0
2021,Odisha,Kalahandi,Turmeric,Rabi,Red Soil,Lift,Local,0.77,77.0,22.945,2342136.925,4996.15,15482.5,4967.0
2021,Odisha,Kalahandi,Wheat,Kharif,Lateritic,Lift,Hybrid,0.53,1155.0,22.945,2342136.925,4996.15,15482.5,2718.0
2021,Odisha,Kalahandi,Wheat,Rabi,Red Soil,Canal,Hybrid,1.07,118.0,22.945,2342136.925,4996.15,15482.5,4356.0
2021,Odisha,Kalahandi,Wheat,Zaid,Red Soil,Canal,Local,4.46,249.0,22.945,2342136.925,4996.15,15482.5,3205.0
2021,Odisha,Kandhamal,Cotton,Kharif,Lateritic,Lift,Local,2.67,972.0,22.945,2342136.925,4996.15,15482.5,1879.0
2021,Odisha,Kandhamal,Cotton,Rabi,Lateritic,None,Local,4.38,131.0,22.945,2342136.925,4996.15,15482.5,1499.0
2021,Odisha,Kandhamal,Groundnut,Kharif,Lateritic,Lift,Local,4.46,1403.0,22.945,2342136.925,4996.15,15482.5,2520.0
2021,Odisha,Kandhamal,Groundnut,Rabi,Red Soil,Lift,Local,0.93,291.0,22.945,2342136.925,4996.15,15482.5,2393.0
2021,Odisha,Kandhamal,Groundnut,Zaid,Lateritic,Lift,Local,2.6,124.0,22.945,2342136.925,4996.15,15482.5,2096.0
2021,Odisha,Kandhamal,Maize,Kharif,Lateritic,None,Local,3.5,1252.0,22.945,2342136.925,4996.15,15482.5,2594.0
2021,Odisha,Kandhamal,Maize,Rabi,Lateritic,Lift,Local,1.13,299.0,22.945,2342136.925,4996.15,15482.5,3266.0
2021,Odisha,Kandhamal,Maize,Zaid,Red Soil,Lift,Local,3.84,89.0,22.945,2342136.925,4996.15,15482.5,4985.0
2021,Odisha,Kandhamal,Mung,Kharif,Red Soil,None,Local,4.48,1315.0,22.945,2342136.925,4996.15,15482.5,836.0
2021,Odisha,Kandhamal,Mung,Rabi,Lateritic,None,Local,2.94,132.0,22.945,2342136.925,4996.15,15482.5,1370.0
2021,Odisha,Kandhamal,Mung,Zaid,Lateritic,None,Local,2.32,239.0,22.945,2342136.925,4996.15,15482.5,634.0
2021,Odisha,Kandhamal,Rice,Kharif,Lateritic,Lift,Local,1.54,810.0,22.945,2342136.925,4996.15,15482.5,3264.0
2021,Odisha,Kandhamal,Rice,Zaid,Red Soil,None,Local,3.97,213.0,22.945,2342136.925,4996.15,15482.5,3300.0
2021,Odisha,Kandhamal,Sugarcane,Kharif,Red Soil,Lift,Local,2.26,976.0,22.945,2342136.925,4996.15,15482.5,109034.0
2021,Odisha,Kandhamal,Sugarcane,Rabi,Red Soil,None,Local,3.9,140.0,22.945,2342136.925,4996.15,15482.5,78778.0
2021,Odisha,Kandhamal,Turmeric,Kharif,Red Soil,None,Local,2.51,993.0,22.945,2342136.925,4996.15,15482.5,5139.0
2021,Odisha,Kandhamal,Turmeric,Rabi,Lateritic,Lift,Local,3.41,292.0,22.945,2342136.925,4996.15,15482.5,4561.0
2021,Odisha,Kandhamal,Wheat,Kharif,Lateritic,Lift,Local,4.18,1491.0,22.945,2342136.925,4996.15,15482.5,3634.0
2021,Odisha,Kandhamal,Wheat,Rabi,Red Soil,None,Local,1.31,51.0,22.945,2342136.925,4996.15,15482.5,5473.0
2021,Odisha,Kandhamal,Wheat,Zaid,Red Soil,None,Local,0.69,147.0,22.945,2342136.925,4996.15,15482.5,3084.0
2021,Odisha,Kendrapara,Cotton,Kharif,Deltaic Alluvial,Tubewell,Hybrid,4.92,1220.0,22.945,2342136.925,4996.15,15482.5,1767.0
